"name","rank","firstplace","prob","odds"
"Kuchar, Matt",22,160,0.016,0.016260162601626
"Reed, Patrick",22,159,0.0159,0.01615689462453
"Casey, Paul",22,159,0.0159,0.01615689462453
"Johnson, Dustin",22,156,0.0156,0.0158472165786266
"Simpson, Webb",22,155,0.0155,0.015744032503809
"Walker, Jimmy",22,155,0.0155,0.015744032503809
"Horschel, Billy",22,154,0.0154,0.0156408693885842
"Willett, Danny",22,154,0.0154,0.0156408693885842
"Kisner, Kevin",22,151,0.0151,0.015331505736623
"Leishman, Marc",22,149,0.0149,0.0151253679829459
"Hoffman, Charley",22,149,0.0149,0.0151253679829459
"Knox, Russell",22,148,0.0148,0.0150223304912708
"Donaldson, Jamie",22,145,0.0145,0.0147133434804668
"Kaymer, Martin",22,144,0.0144,0.0146103896103896
"Johnson, Zach",22,142,0.0142,0.0144045445323595
"Dufner, Jason",22,142,0.0142,0.0144045445323595
"Lowry, Shane",22,142,0.0142,0.0144045445323595
"Matsuyama, Hideki",22,142,0.0142,0.0144045445323595
"Berger, Daniel",22,139,0.0139,0.0140959334753068
"Grillo, Emiliano",22,138,0.0138,0.013993104846887
"Fowler, Rickie",22,138,0.0138,0.013993104846887
"McDowell, Graeme",22,136,0.0136,0.0137875101378751
"Watson, Bubba",22,135,0.0135,0.0136847440446021
"An, Byeong Hun",22,133,0.0133,0.0134792743488396
"Lingmerth, David",22,132,0.0132,0.0133765707336846
"Thomas, Justin",22,130,0.013,0.0131712259371834
"Lee, Danny",22,129,0.0129,0.0130685847431871
"Wiesberger, Bernd",22,127,0.0127,0.0128633647320976
"English, Harris",22,127,0.0127,0.0128633647320976
"Bradley, Keegan",22,125,0.0125,0.0126582278481013
"Taylor, Vaughn",22,124,0.0124,0.012555690562981
"Els, Ernie",22,124,0.0124,0.012555690562981
"Spieth, Jordan",22,122,0.0122,0.0123506782749544
"Kirk, Chris",22,122,0.0122,0.0123506782749544
"Sullivan, Andy",22,121,0.0121,0.0122482032594392
"Stenson, Henrik",22,120,0.012,0.0121457489878543
"Kjeldsen, Soren",22,119,0.0119,0.0120433154539014
"Streelman, Kevin",22,118,0.0118,0.0119409026512852
"Lahiri, Anirban",22,114,0.0114,0.0115314586283633
"Wood, Chris",22,113,0.0113,0.0114291493880854
"Fitzpatrick, Matthew",22,112,0.0112,0.0113268608414239
"Aphibarnrat, Kiradech",22,112,0.0112,0.0113268608414239
"McIlroy, Rory",22,111,0.0111,0.0112245929821013
"Jaidee, Thongchai",22,110,0.011,0.0111223458038423
"Singh, Vijay",22,109,0.0109,0.0110201193003741
"Mahan, Hunter",22,109,0.0109,0.0110201193003741
"Kaufman, Smylie",22,108,0.0108,0.0109179134654266
"Streb, Robert",22,106,0.0106,0.0107135637760259
"Dubuisson, Victor",22,104,0.0104,0.0105092966855295
"Herman, Jim",22,104,0.0104,0.0105092966855295
"Merritt, Troy",22,103,0.0103,0.010407194099222
"Piercy, Scott",22,101,0.0101,0.0102030508132135
"Gomez, Fabian",22,100,0.01,0.0101010101010101
"Day, Jason",22,99,0.0099,0.00999899000101
"DeChambeau, Bryson",22,95,0.0095,0.00959111559818273
"Poulter, Ian",22,95,0.0095,0.00959111559818273
"Smith, Cameron",22,80,0.008,0.00806451612903226
"Love III, Davis",22,74,0.0074,0.0074551682450131
"Westwood, Lee",22,74,0.0074,0.0074551682450131
"Langer, Bernhard",22,72,0.0072,0.0072522159548751
"Cabrera, Angel",22,68,0.0068,0.00684655658477648
"Immelman, Trevor",22,43,0.0043,0.00431856985035653
"Clarke, Darren",22,16,0.0016,0.0016025641025641
"Bowditch, Steven",22,15,0.0015,0.00150225338007011
"Weir, Mike",22,2,2e-04,0.0002000400080016
"Cabrera Bello, Rafa",23,187,0.0187,0.019056353816366
"Snedeker, Brandt",23,184,0.0184,0.0187449062754686
"Mickelson, Phil",23,179,0.0179,0.0182262498727217
"Reed, Patrick",23,173,0.0173,0.0176045588684237
"Matsuyama, Hideki",23,171,0.0171,0.0173974972021569
"Willett, Danny",23,169,0.0169,0.0171905197843556
"Oosthuizen, Louis",23,168,0.0168,0.0170870626525631
"Fowler, Rickie",23,163,0.0163,0.0165700925078784
"Casey, Paul",23,163,0.0163,0.0165700925078784
"Kisner, Kevin",23,162,0.0162,0.0164667615368977
"Lowry, Shane",23,162,0.0162,0.0164667615368977
"Grace, Branden",23,162,0.0162,0.0164667615368977
"Leishman, Marc",23,161,0.0161,0.0163634515702815
"Kaymer, Martin",23,159,0.0159,0.01615689462453
"Horschel, Billy",23,158,0.0158,0.016053647632595
"Rose, Justin",23,157,0.0157,0.015950421619425
"Dufner, Jason",23,156,0.0156,0.0158472165786266
"Koepka, Brooks",23,155,0.0155,0.015744032503809
"Bradley, Keegan",23,154,0.0154,0.0156408693885842
"Garcia, Sergio",23,152,0.0152,0.0154346060113729
"Schwartzel, Charl",23,152,0.0152,0.0154346060113729
"Johnson, Zach",23,151,0.0151,0.015331505736623
"Donaldson, Jamie",23,150,0.015,0.0152284263959391
"Thomas, Justin",23,149,0.0149,0.0151253679829459
"Na, Kevin",23,149,0.0149,0.0151253679829459
"Stenson, Henrik",23,147,0.0147,0.0149193139145438
"Kuchar, Matt",23,146,0.0146,0.0148163182463974
"Watson, Bubba",23,146,0.0146,0.0148163182463974
"Walker, Jimmy",23,145,0.0145,0.0147133434804668
"Hoffman, Charley",23,143,0.0143,0.0145074566298062
"Grillo, Emiliano",23,143,0.0143,0.0145074566298062
"Spieth, Jordan",23,142,0.0142,0.0144045445323595
"Haas, Bill",23,141,0.0141,0.0143016533116949
"Simpson, Webb",23,141,0.0141,0.0143016533116949
"Piercy, Scott",23,137,0.0137,0.013890297069857
"Wood, Chris",23,136,0.0136,0.0137875101378751
"Berger, Daniel",23,135,0.0135,0.0136847440446021
"Sullivan, Andy",23,135,0.0135,0.0136847440446021
"Holmes, J.B.",23,133,0.0133,0.0134792743488396
"Lee, Danny",23,131,0.0131,0.013273887931908
"An, Byeong Hun",23,130,0.013,0.0131712259371834
"Jaidee, Thongchai",23,130,0.013,0.0131712259371834
"Kaufman, Smylie",23,130,0.013,0.0131712259371834
"Scott, Adam",23,128,0.0128,0.0129659643435981
"Moore, Ryan",23,127,0.0127,0.0128633647320976
"Johnson, Dustin",23,126,0.0126,0.0127607859023699
"English, Harris",23,125,0.0125,0.0126582278481013
"McIlroy, Rory",23,125,0.0125,0.0126582278481013
"Kirk, Chris",23,125,0.0125,0.0126582278481013
"Knox, Russell",23,123,0.0123,0.0124531740407006
"Poulter, Ian",23,121,0.0121,0.0122482032594392
"Herman, Jim",23,121,0.0121,0.0122482032594392
"Gomez, Fabian",23,120,0.012,0.0121457489878543
"Wiesberger, Bernd",23,119,0.0119,0.0120433154539014
"Kjeldsen, Soren",23,118,0.0118,0.0119409026512852
"Lingmerth, David",23,116,0.0116,0.0117361392148928
"McDowell, Graeme",23,115,0.0115,0.0116337885685382
"Streelman, Kevin",23,115,0.0115,0.0116337885685382
"Streb, Robert",23,114,0.0114,0.0115314586283633
"Taylor, Vaughn",23,113,0.0113,0.0114291493880854
"Singh, Vijay",23,112,0.0112,0.0113268608414239
"Els, Ernie",23,112,0.0112,0.0113268608414239
"Merritt, Troy",23,112,0.0112,0.0113268608414239
"Fitzpatrick, Matthew",23,111,0.0111,0.0112245929821013
"Day, Jason",23,111,0.0111,0.0112245929821013
"Lahiri, Anirban",23,111,0.0111,0.0112245929821013
"Mahan, Hunter",23,107,0.0107,0.0108157282927322
"Smith, Cameron",23,98,0.0098,0.00989699050696829
"Dubuisson, Victor",23,96,0.0096,0.00969305331179321
"Cabrera, Angel",23,93,0.0093,0.009387301907742
"Aphibarnrat, Kiradech",23,89,0.0089,0.00897992129956614
"DeChambeau, Bryson",23,85,0.0085,0.00857286938981341
"Westwood, Lee",23,83,0.0083,0.00836946657255218
"Langer, Bernhard",23,78,0.0078,0.00786131828260431
"Love III, Davis",23,74,0.0074,0.0074551682450131
"Immelman, Trevor",23,53,0.0053,0.00532823967025234
"Clarke, Darren",23,29,0.0029,0.00290843445993381
"Bowditch, Steven",23,22,0.0022,0.00220485067147725
"Weir, Mike",23,2,2e-04,0.0002000400080016
"Koepka, Brooks",24,176,0.0176,0.0179153094462541
"Rose, Justin",24,173,0.0173,0.0176045588684237
"Leishman, Marc",24,172,0.0172,0.0175010175010175
"Mickelson, Phil",24,172,0.0172,0.0175010175010175
"Holmes, J.B.",24,171,0.0171,0.0173974972021569
"Schwartzel, Charl",24,169,0.0169,0.0171905197843556
"Berger, Daniel",24,168,0.0168,0.0170870626525631
"Reed, Patrick",24,161,0.0161,0.0163634515702815
"Johnson, Zach",24,160,0.016,0.016260162601626
"Snedeker, Brandt",24,159,0.0159,0.01615689462453
"Casey, Paul",24,157,0.0157,0.015950421619425
"Grillo, Emiliano",24,157,0.0157,0.015950421619425
"Garcia, Sergio",24,156,0.0156,0.0158472165786266
"Kisner, Kevin",24,155,0.0155,0.015744032503809
"Stenson, Henrik",24,150,0.015,0.0152284263959391
"Kuchar, Matt",24,150,0.015,0.0152284263959391
"Kaymer, Martin",24,150,0.015,0.0152284263959391
"Willett, Danny",24,149,0.0149,0.0151253679829459
"Watson, Bubba",24,148,0.0148,0.0150223304912708
"Oosthuizen, Louis",24,147,0.0147,0.0149193139145438
"Fowler, Rickie",24,145,0.0145,0.0147133434804668
"Simpson, Webb",24,144,0.0144,0.0146103896103896
"Cabrera Bello, Rafa",24,143,0.0143,0.0145074566298062
"Walker, Jimmy",24,143,0.0143,0.0145074566298062
"Kaufman, Smylie",24,142,0.0142,0.0144045445323595
"Na, Kevin",24,142,0.0142,0.0144045445323595
"Lowry, Shane",24,140,0.014,0.0141987829614604
"Moore, Ryan",24,139,0.0139,0.0140959334753068
"Grace, Branden",24,139,0.0139,0.0140959334753068
"Kjeldsen, Soren",24,136,0.0136,0.0137875101378751
"Hoffman, Charley",24,136,0.0136,0.0137875101378751
"Lingmerth, David",24,135,0.0135,0.0136847440446021
"Streelman, Kevin",24,134,0.0134,0.0135819987837016
"Piercy, Scott",24,134,0.0134,0.0135819987837016
"Knox, Russell",24,133,0.0133,0.0134792743488396
"Matsuyama, Hideki",24,133,0.0133,0.0134792743488396
"Sullivan, Andy",24,133,0.0133,0.0134792743488396
"Scott, Adam",24,133,0.0133,0.0134792743488396
"Donaldson, Jamie",24,133,0.0133,0.0134792743488396
"English, Harris",24,132,0.0132,0.0133765707336846
"Kirk, Chris",24,132,0.0132,0.0133765707336846
"Els, Ernie",24,132,0.0132,0.0133765707336846
"Horschel, Billy",24,130,0.013,0.0131712259371834
"Dufner, Jason",24,128,0.0128,0.0129659643435981
"Bradley, Keegan",24,128,0.0128,0.0129659643435981
"Haas, Bill",24,127,0.0127,0.0128633647320976
"Singh, Vijay",24,126,0.0126,0.0127607859023699
"Wood, Chris",24,123,0.0123,0.0124531740407006
"Thomas, Justin",24,122,0.0122,0.0123506782749544
"Wiesberger, Bernd",24,119,0.0119,0.0120433154539014
"Poulter, Ian",24,118,0.0118,0.0119409026512852
"Lee, Danny",24,116,0.0116,0.0117361392148928
"McDowell, Graeme",24,116,0.0116,0.0117361392148928
"Johnson, Dustin",24,115,0.0115,0.0116337885685382
"Taylor, Vaughn",24,115,0.0115,0.0116337885685382
"Streb, Robert",24,114,0.0114,0.0115314586283633
"Gomez, Fabian",24,114,0.0114,0.0115314586283633
"An, Byeong Hun",24,112,0.0112,0.0113268608414239
"Jaidee, Thongchai",24,112,0.0112,0.0113268608414239
"McIlroy, Rory",24,110,0.011,0.0111223458038423
"Herman, Jim",24,106,0.0106,0.0107135637760259
"Mahan, Hunter",24,105,0.0105,0.010611419909045
"DeChambeau, Bryson",24,105,0.0105,0.010611419909045
"Fitzpatrick, Matthew",24,104,0.0104,0.0105092966855295
"Aphibarnrat, Kiradech",24,103,0.0103,0.010407194099222
"Spieth, Jordan",24,99,0.0099,0.00999899000101
"Dubuisson, Victor",24,98,0.0098,0.00989699050696829
"Lahiri, Anirban",24,96,0.0096,0.00969305331179321
"Merritt, Troy",24,95,0.0095,0.00959111559818273
"Love III, Davis",24,93,0.0093,0.009387301907742
"Westwood, Lee",24,88,0.0088,0.00887812752219532
"Cabrera, Angel",24,86,0.0086,0.00867460157353238
"Langer, Bernhard",24,83,0.0083,0.00836946657255218
"Day, Jason",24,77,0.0077,0.00775975007558198
"Smith, Cameron",24,77,0.0077,0.00775975007558198
"Immelman, Trevor",24,49,0.0049,0.00492412822831876
"Clarke, Darren",24,29,0.0029,0.00290843445993381
"Bowditch, Steven",24,14,0.0014,0.00140196274784699
"Weir, Mike",24,4,4e-04,0.00040016006402561
"Schwartzel, Charl",25,171,0.0171,0.0173974972021569
"Kuchar, Matt",25,170,0.017,0.017293997965412
"Willett, Danny",25,169,0.0169,0.0171905197843556
"Grace, Branden",25,167,0.0167,0.0169836265636123
"Johnson, Zach",25,167,0.0167,0.0169836265636123
"Casey, Paul",25,164,0.0164,0.0166734444896299
"Kisner, Kevin",25,163,0.0163,0.0165700925078784
"Mickelson, Phil",25,162,0.0162,0.0164667615368977
"Knox, Russell",25,159,0.0159,0.01615689462453
"Reed, Patrick",25,159,0.0159,0.01615689462453
"Cabrera Bello, Rafa",25,158,0.0158,0.016053647632595
"Stenson, Henrik",25,158,0.0158,0.016053647632595
"Matsuyama, Hideki",25,157,0.0157,0.015950421619425
"Lee, Danny",25,157,0.0157,0.015950421619425
"Grillo, Emiliano",25,156,0.0156,0.0158472165786266
"Rose, Justin",25,155,0.0155,0.015744032503809
"Dufner, Jason",25,154,0.0154,0.0156408693885842
"Oosthuizen, Louis",25,154,0.0154,0.0156408693885842
"Garcia, Sergio",25,153,0.0153,0.0155377272265665
"Kaymer, Martin",25,153,0.0153,0.0155377272265665
"Holmes, J.B.",25,153,0.0153,0.0155377272265665
"Walker, Jimmy",25,152,0.0152,0.0154346060113729
"Donaldson, Jamie",25,150,0.015,0.0152284263959391
"Scott, Adam",25,149,0.0149,0.0151253679829459
"Snedeker, Brandt",25,146,0.0146,0.0148163182463974
"Horschel, Billy",25,145,0.0145,0.0147133434804668
"Kirk, Chris",25,145,0.0145,0.0147133434804668
"Koepka, Brooks",25,144,0.0144,0.0146103896103896
"Na, Kevin",25,143,0.0143,0.0145074566298062
"Haas, Bill",25,143,0.0143,0.0145074566298062
"Simpson, Webb",25,142,0.0142,0.0144045445323595
"Hoffman, Charley",25,142,0.0142,0.0144045445323595
"Fowler, Rickie",25,142,0.0142,0.0144045445323595
"Lingmerth, David",25,140,0.014,0.0141987829614604
"Leishman, Marc",25,139,0.0139,0.0140959334753068
"Moore, Ryan",25,136,0.0136,0.0137875101378751
"Lowry, Shane",25,135,0.0135,0.0136847440446021
"Aphibarnrat, Kiradech",25,133,0.0133,0.0134792743488396
"Kaufman, Smylie",25,131,0.0131,0.013273887931908
"Piercy, Scott",25,131,0.0131,0.013273887931908
"Streelman, Kevin",25,130,0.013,0.0131712259371834
"Thomas, Justin",25,129,0.0129,0.0130685847431871
"Singh, Vijay",25,127,0.0127,0.0128633647320976
"Wood, Chris",25,127,0.0127,0.0128633647320976
"Bradley, Keegan",25,127,0.0127,0.0128633647320976
"Berger, Daniel",25,126,0.0126,0.0127607859023699
"Jaidee, Thongchai",25,126,0.0126,0.0127607859023699
"An, Byeong Hun",25,125,0.0125,0.0126582278481013
"Merritt, Troy",25,124,0.0124,0.012555690562981
"Taylor, Vaughn",25,123,0.0123,0.0124531740407006
"English, Harris",25,123,0.0123,0.0124531740407006
"Herman, Jim",25,122,0.0122,0.0123506782749544
"Sullivan, Andy",25,121,0.0121,0.0122482032594392
"Gomez, Fabian",25,120,0.012,0.0121457489878543
"Poulter, Ian",25,120,0.012,0.0121457489878543
"Fitzpatrick, Matthew",25,118,0.0118,0.0119409026512852
"Watson, Bubba",25,116,0.0116,0.0117361392148928
"Mahan, Hunter",25,116,0.0116,0.0117361392148928
"Wiesberger, Bernd",25,115,0.0115,0.0116337885685382
"Els, Ernie",25,114,0.0114,0.0115314586283633
"Kjeldsen, Soren",25,112,0.0112,0.0113268608414239
"Streb, Robert",25,111,0.0111,0.0112245929821013
"Johnson, Dustin",25,110,0.011,0.0111223458038423
"Cabrera, Angel",25,108,0.0108,0.0109179134654266
"McDowell, Graeme",25,103,0.0103,0.010407194099222
"DeChambeau, Bryson",25,103,0.0103,0.010407194099222
"Lahiri, Anirban",25,102,0.0102,0.0103051121438674
"McIlroy, Rory",25,99,0.0099,0.00999899000101
"Spieth, Jordan",25,98,0.0098,0.00989699050696829
"Dubuisson, Victor",25,96,0.0096,0.00969305331179321
"Westwood, Lee",25,94,0.0094,0.00948919846557642
"Langer, Bernhard",25,83,0.0083,0.00836946657255218
"Love III, Davis",25,81,0.0081,0.00816614578082468
"Smith, Cameron",25,71,0.0071,0.00715077047033941
"Day, Jason",25,65,0.0065,0.00654252642174132
"Immelman, Trevor",25,53,0.0053,0.00532823967025234
"Clarke, Darren",25,29,0.0029,0.00290843445993381
"Bowditch, Steven",25,18,0.0018,0.00180324584251653
"Weir, Mike",25,5,5e-04,0.000500250125062531
"Casey, Paul",26,180,0.018,0.0183299389002037
"Holmes, J.B.",26,170,0.017,0.017293997965412
"Willett, Danny",26,167,0.0167,0.0169836265636123
"Cabrera Bello, Rafa",26,166,0.0166,0.016880211511084
"Reed, Patrick",26,166,0.0166,0.016880211511084
"Oosthuizen, Louis",26,164,0.0164,0.0166734444896299
"Rose, Justin",26,163,0.0163,0.0165700925078784
"Mickelson, Phil",26,163,0.0163,0.0165700925078784
"Kuchar, Matt",26,162,0.0162,0.0164667615368977
"Schwartzel, Charl",26,161,0.0161,0.0163634515702815
"Streelman, Kevin",26,157,0.0157,0.015950421619425
"Matsuyama, Hideki",26,156,0.0156,0.0158472165786266
"Grace, Branden",26,154,0.0154,0.0156408693885842
"Johnson, Zach",26,152,0.0152,0.0154346060113729
"Lowry, Shane",26,151,0.0151,0.015331505736623
"Dufner, Jason",26,151,0.0151,0.015331505736623
"Kaymer, Martin",26,150,0.015,0.0152284263959391
"Walker, Jimmy",26,150,0.015,0.0152284263959391
"Hoffman, Charley",26,148,0.0148,0.0150223304912708
"Horschel, Billy",26,148,0.0148,0.0150223304912708
"Haas, Bill",26,148,0.0148,0.0150223304912708
"Koepka, Brooks",26,147,0.0147,0.0149193139145438
"Bradley, Keegan",26,147,0.0147,0.0149193139145438
"Berger, Daniel",26,146,0.0146,0.0148163182463974
"Garcia, Sergio",26,146,0.0146,0.0148163182463974
"Piercy, Scott",26,143,0.0143,0.0145074566298062
"English, Harris",26,143,0.0143,0.0145074566298062
"Moore, Ryan",26,143,0.0143,0.0145074566298062
"Stenson, Henrik",26,142,0.0142,0.0144045445323595
"An, Byeong Hun",26,141,0.0141,0.0143016533116949
"Kisner, Kevin",26,140,0.014,0.0141987829614604
"Leishman, Marc",26,140,0.014,0.0141987829614604
"Snedeker, Brandt",26,139,0.0139,0.0140959334753068
"Simpson, Webb",26,138,0.0138,0.013993104846887
"Thomas, Justin",26,137,0.0137,0.013890297069857
"Grillo, Emiliano",26,137,0.0137,0.013890297069857
"Lee, Danny",26,137,0.0137,0.013890297069857
"Watson, Bubba",26,135,0.0135,0.0136847440446021
"Knox, Russell",26,135,0.0135,0.0136847440446021
"Els, Ernie",26,134,0.0134,0.0135819987837016
"Scott, Adam",26,134,0.0134,0.0135819987837016
"Johnson, Dustin",26,132,0.0132,0.0133765707336846
"Kirk, Chris",26,131,0.0131,0.013273887931908
"Donaldson, Jamie",26,130,0.013,0.0131712259371834
"Lingmerth, David",26,130,0.013,0.0131712259371834
"Sullivan, Andy",26,130,0.013,0.0131712259371834
"Na, Kevin",26,128,0.0128,0.0129659643435981
"Kjeldsen, Soren",26,127,0.0127,0.0128633647320976
"McDowell, Graeme",26,125,0.0125,0.0126582278481013
"Fowler, Rickie",26,124,0.0124,0.012555690562981
"Jaidee, Thongchai",26,121,0.0121,0.0122482032594392
"Aphibarnrat, Kiradech",26,121,0.0121,0.0122482032594392
"Taylor, Vaughn",26,121,0.0121,0.0122482032594392
"Singh, Vijay",26,119,0.0119,0.0120433154539014
"Lahiri, Anirban",26,114,0.0114,0.0115314586283633
"Fitzpatrick, Matthew",26,114,0.0114,0.0115314586283633
"Kaufman, Smylie",26,112,0.0112,0.0113268608414239
"DeChambeau, Bryson",26,112,0.0112,0.0113268608414239
"Poulter, Ian",26,112,0.0112,0.0113268608414239
"Mahan, Hunter",26,111,0.0111,0.0112245929821013
"Streb, Robert",26,111,0.0111,0.0112245929821013
"Wood, Chris",26,111,0.0111,0.0112245929821013
"Wiesberger, Bernd",26,111,0.0111,0.0112245929821013
"Spieth, Jordan",26,106,0.0106,0.0107135637760259
"Gomez, Fabian",26,104,0.0104,0.0105092966855295
"Merritt, Troy",26,102,0.0102,0.0103051121438674
"Dubuisson, Victor",26,100,0.01,0.0101010101010101
"Herman, Jim",26,96,0.0096,0.00969305331179321
"Cabrera, Angel",26,94,0.0094,0.00948919846557642
"McIlroy, Rory",26,90,0.009,0.00908173562058527
"Westwood, Lee",26,89,0.0089,0.00897992129956614
"Love III, Davis",26,89,0.0089,0.00897992129956614
"Smith, Cameron",26,87,0.0087,0.00877635428225562
"Day, Jason",26,84,0.0084,0.00847115772488907
"Langer, Bernhard",26,75,0.0075,0.00755667506297229
"Immelman, Trevor",26,62,0.0062,0.00623867981485208
"Clarke, Darren",26,33,0.0033,0.00331092605598475
"Bowditch, Steven",26,26,0.0026,0.00260677762181672
"Weir, Mike",26,6,6e-04,0.000600360216129678
"Johnson, Zach",27,182,0.0182,0.0185373803218578
"Moore, Ryan",27,181,0.0181,0.0184336490477645
"Reed, Patrick",27,175,0.0175,0.0178117048346056
"Mickelson, Phil",27,173,0.0173,0.0176045588684237
"Walker, Jimmy",27,172,0.0172,0.0175010175010175
"Casey, Paul",27,171,0.0171,0.0173974972021569
"Willett, Danny",27,169,0.0169,0.0171905197843556
"Grace, Branden",27,168,0.0168,0.0170870626525631
"Kirk, Chris",27,168,0.0168,0.0170870626525631
"Rose, Justin",27,167,0.0167,0.0169836265636123
"Snedeker, Brandt",27,163,0.0163,0.0165700925078784
"Hoffman, Charley",27,161,0.0161,0.0163634515702815
"Garcia, Sergio",27,161,0.0161,0.0163634515702815
"Simpson, Webb",27,160,0.016,0.016260162601626
"Lingmerth, David",27,159,0.0159,0.01615689462453
"Koepka, Brooks",27,159,0.0159,0.01615689462453
"Matsuyama, Hideki",27,159,0.0159,0.01615689462453
"Leishman, Marc",27,158,0.0158,0.016053647632595
"Bradley, Keegan",27,157,0.0157,0.015950421619425
"Schwartzel, Charl",27,156,0.0156,0.0158472165786266
"Holmes, J.B.",27,155,0.0155,0.015744032503809
"Grillo, Emiliano",27,155,0.0155,0.015744032503809
"Kuchar, Matt",27,154,0.0154,0.0156408693885842
"Haas, Bill",27,154,0.0154,0.0156408693885842
"Kisner, Kevin",27,153,0.0153,0.0155377272265665
"Lowry, Shane",27,149,0.0149,0.0151253679829459
"Knox, Russell",27,149,0.0149,0.0151253679829459
"Streelman, Kevin",27,149,0.0149,0.0151253679829459
"Thomas, Justin",27,148,0.0148,0.0150223304912708
"Lahiri, Anirban",27,147,0.0147,0.0149193139145438
"Horschel, Billy",27,147,0.0147,0.0149193139145438
"Sullivan, Andy",27,146,0.0146,0.0148163182463974
"Kaymer, Martin",27,144,0.0144,0.0146103896103896
"An, Byeong Hun",27,142,0.0142,0.0144045445323595
"Donaldson, Jamie",27,142,0.0142,0.0144045445323595
"Oosthuizen, Louis",27,142,0.0142,0.0144045445323595
"Dufner, Jason",27,141,0.0141,0.0143016533116949
"Berger, Daniel",27,141,0.0141,0.0143016533116949
"Herman, Jim",27,138,0.0138,0.013993104846887
"Lee, Danny",27,138,0.0138,0.013993104846887
"Na, Kevin",27,138,0.0138,0.013993104846887
"McDowell, Graeme",27,137,0.0137,0.013890297069857
"Els, Ernie",27,136,0.0136,0.0137875101378751
"Fitzpatrick, Matthew",27,136,0.0136,0.0137875101378751
"Kaufman, Smylie",27,136,0.0136,0.0137875101378751
"Piercy, Scott",27,136,0.0136,0.0137875101378751
"Taylor, Vaughn",27,135,0.0135,0.0136847440446021
"Kjeldsen, Soren",27,135,0.0135,0.0136847440446021
"Stenson, Henrik",27,133,0.0133,0.0134792743488396
"Gomez, Fabian",27,133,0.0133,0.0134792743488396
"Wiesberger, Bernd",27,132,0.0132,0.0133765707336846
"Fowler, Rickie",27,132,0.0132,0.0133765707336846
"Poulter, Ian",27,132,0.0132,0.0133765707336846
"Cabrera Bello, Rafa",27,129,0.0129,0.0130685847431871
"Streb, Robert",27,128,0.0128,0.0129659643435981
"Scott, Adam",27,127,0.0127,0.0128633647320976
"Aphibarnrat, Kiradech",27,122,0.0122,0.0123506782749544
"Jaidee, Thongchai",27,122,0.0122,0.0123506782749544
"Johnson, Dustin",27,121,0.0121,0.0122482032594392
"Mahan, Hunter",27,117,0.0117,0.0118385105737124
"Dubuisson, Victor",27,116,0.0116,0.0117361392148928
"English, Harris",27,116,0.0116,0.0117361392148928
"Wood, Chris",27,114,0.0114,0.0115314586283633
"Singh, Vijay",27,113,0.0113,0.0114291493880854
"Merritt, Troy",27,110,0.011,0.0111223458038423
"DeChambeau, Bryson",27,107,0.0107,0.0108157282927322
"Watson, Bubba",27,103,0.0103,0.010407194099222
"Spieth, Jordan",27,101,0.0101,0.0102030508132135
"Westwood, Lee",27,99,0.0099,0.00999899000101
"Cabrera, Angel",27,99,0.0099,0.00999899000101
"Love III, Davis",27,97,0.0097,0.00979501161264263
"McIlroy, Rory",27,87,0.0087,0.00877635428225562
"Langer, Bernhard",27,87,0.0087,0.00877635428225562
"Smith, Cameron",27,85,0.0085,0.00857286938981341
"Day, Jason",27,62,0.0062,0.00623867981485208
"Immelman, Trevor",27,62,0.0062,0.00623867981485208
"Clarke, Darren",27,36,0.0036,0.00361300682456845
"Bowditch, Steven",27,25,0.0025,0.0025062656641604
"Weir, Mike",27,12,0.0012,0.00120144173007609
"Koepka, Brooks",28,174,0.0174,0.0177081213108081
"Johnson, Zach",28,162,0.0162,0.0164667615368977
"Schwartzel, Charl",28,155,0.0155,0.015744032503809
"Kisner, Kevin",28,154,0.0154,0.0156408693885842
"Dufner, Jason",28,152,0.0152,0.0154346060113729
"Na, Kevin",28,149,0.0149,0.0151253679829459
"Horschel, Billy",28,149,0.0149,0.0151253679829459
"Haas, Bill",28,147,0.0147,0.0149193139145438
"Matsuyama, Hideki",28,147,0.0147,0.0149193139145438
"Mickelson, Phil",28,146,0.0146,0.0148163182463974
"Leishman, Marc",28,146,0.0146,0.0148163182463974
"Cabrera Bello, Rafa",28,145,0.0145,0.0147133434804668
"Thomas, Justin",28,145,0.0145,0.0147133434804668
"Kirk, Chris",28,145,0.0145,0.0147133434804668
"Walker, Jimmy",28,144,0.0144,0.0146103896103896
"Snedeker, Brandt",28,143,0.0143,0.0145074566298062
"Hoffman, Charley",28,142,0.0142,0.0144045445323595
"Lowry, Shane",28,141,0.0141,0.0143016533116949
"Taylor, Vaughn",28,140,0.014,0.0141987829614604
"Jaidee, Thongchai",28,140,0.014,0.0141987829614604
"Holmes, J.B.",28,139,0.0139,0.0140959334753068
"Herman, Jim",28,138,0.0138,0.013993104846887
"Knox, Russell",28,138,0.0138,0.013993104846887
"Bradley, Keegan",28,137,0.0137,0.013890297069857
"Willett, Danny",28,137,0.0137,0.013890297069857
"Fitzpatrick, Matthew",28,137,0.0137,0.013890297069857
"Garcia, Sergio",28,136,0.0136,0.0137875101378751
"Els, Ernie",28,136,0.0136,0.0137875101378751
"Oosthuizen, Louis",28,135,0.0135,0.0136847440446021
"Donaldson, Jamie",28,135,0.0135,0.0136847440446021
"Piercy, Scott",28,135,0.0135,0.0136847440446021
